split,source,tree_id,views,images,total_objects,mean_objects_per_view,std_objects_per_view,distinct_combos,empty_views,cv_objects_per_view,B1,B2,B3,B4
train,LONSUM,LONSUM_A21A_0051,4,4,14,3.5,0.5773502691896257,1,0,0.16495721972133387,0.0,0.0,14.0,0.0
train,LONSUM,LONSUM_A21A_0054,4,4,16,4.0,1.414213562373095,4,0,0.3535533905048854,3.0,4.0,7.0,2.0
train,LONSUM,LONSUM_A21A_0055,4,4,11,2.75,0.9574271077563381,2,0,0.34815531178479375,0.0,1.0,9.0,1.0
train,LONSUM,LONSUM_A21A_0057,4,4,3,0.75,0.9574271077563381,3,2,1.2765694753063581,0.0,0.0,2.0,1.0
train,LONSUM,LONSUM_A21A_0058,4,4,18,4.5,0.5773502691896257,2,0,0.1283000597914057,0.0,6.0,6.0,6.0
train,LONSUM,LONSUM_A21A_0063,4,4,20,5.0,0.8164965809277259,3,0,0.16329931615288532,1.0,2.0,11.0,6.0
train,LONSUM,LONSUM_A21A_0064,4,4,7,1.75,0.5,3,0,0.2857142855510204,1.0,1.0,5.0,0.0
train,LONSUM,LONSUM_A21A_0065,4,4,13,3.25,0.9574271077563381,3,0,0.2945929561420754,0.0,1.0,9.0,3.0
train,LONSUM,LONSUM_A21A_0066,4,4,13,3.25,0.5,2,0,0.15384615379881655,0.0,2.0,7.0,4.0
train,LONSUM,LONSUM_A21A_0067,4,4,19,4.75,0.9574271077563382,2,0,0.20156360159047887,0.0,8.0,10.0,1.0
train,LONSUM,LONSUM_A21A_0068,4,4,16,4.0,0.816496580927726,1,0,0.20412414518090047,0.0,6.0,10.0,0.0
train,LONSUM,LONSUM_A21A_0069,4,4,5,1.25,0.9574271077563381,3,1,0.7659416855923171,0.0,0.0,1.0,4.0
train,LONSUM,LONSUM_A21A_0071,4,4,8,2.0,0.816496580927726,2,0,0.40824829025973886,0.0,2.0,5.0,1.0
train,LONSUM,LONSUM_A21A_0072,4,4,1,0.25,0.5,2,3,1.9999999919999998,0.0,0.0,1.0,0.0
train,LONSUM,LONSUM_A21A_0073,4,4,2,0.5,1.0,2,3,1.9999999960000001,0.0,0.0,1.0,1.0
train,LONSUM,LONSUM_A21A_0075,4,4,11,2.75,0.5,2,0,0.1818181817520661,0.0,0.0,9.0,2.0
train,LONSUM,LONSUM_A21A_0077,4,4,7,1.75,0.5,2,0,0.2857142855510204,0.0,0.0,3.0,4.0
train,LONSUM,LONSUM_A21A_0078,4,4,17,4.25,0.4999999999999999,4,0,0.11764705879584772,0.0,5.0,5.0,7.0
train,LONSUM,LONSUM_A21A_0080,4,4,5,1.25,0.9574271077563381,2,1,0.7659416855923171,0.0,0.0,5.0,0.0
train,LONSUM,LONSUM_A21A_0082,4,4,7,1.75,0.5,4,0,0.2857142855510204,0.0,3.0,3.0,1.0
train,LONSUM,LONSUM_A21A_0083,4,4,17,4.25,0.5,2,0,0.11764705879584775,0.0,2.0,14.0,1.0
train,LONSUM,LONSUM_A21A_0084,4,4,4,1.0,0.816496580927726,2,1,0.8164965801112294,0.0,0.0,4.0,0.0
train,LONSUM,LONSUM_A21A_0086,4,4,10,2.5,1.2909944487358056,3,0,0.5163977792877631,0.0,2.0,5.0,3.0
train,LONSUM,LONSUM_A21A_0088,4,4,18,4.5,0.9999999999999999,2,0,0.2222222221728395,1.0,5.0,12.0,0.0
train,LONSUM,LONSUM_A21A_0089,4,4,0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
train,LONSUM,LONSUM_A21A_0090,4,4,10,2.5,1.2909944487358056,4,0,0.5163977792877631,0.0,2.0,5.0,3.0
train,LONSUM,LONSUM_A21A_0092,4,4,13,3.25,0.9574271077563381,2,0,0.2945929561420754,0.0,2.0,11.0,0.0
train,LONSUM,LONSUM_A21A_0093,4,4,7,1.75,0.9574271077563381,1,0,0.5471012041195639,0.0,0.0,7.0,0.0
train,LONSUM,LONSUM_A21A_0094,4,4,12,3.0,0.816496580927726,3,0,0.2721655268851868,1.0,1.0,7.0,3.0
train,LONSUM,LONSUM_A21A_0098,4,4,9,2.25,0.9574271077563381,4,0,0.4255231588136955,0.0,4.0,3.0,2.0
train,LONSUM,LONSUM_A21A_0099,4,4,16,4.0,0.816496580927726,2,0,0.20412414518090047,0.0,0.0,14.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0002,4,4,24,6.0,1.4142135623730951,2,0,0.23570226035623215,3.0,6.0,8.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0036,4,4,15,3.75,0.5,3,0,0.13333333329777777,1.0,4.0,9.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0053,4,4,14,3.5,1.2909944487358056,4,0,0.36885555667627146,2.0,2.0,6.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0057,4,4,23,5.75,1.2583057392117916,3,0,0.21883578069442708,4.0,3.0,11.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0067,4,4,24,6.0,0.816496580927726,2,0,0.13608276346527387,7.0,14.0,3.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0069,4,4,19,4.75,0.4999999999999999,4,0,0.10526315787257615,3.0,3.0,11.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0071,4,4,18,4.5,1.0,1,0,0.2222222221728395,4.0,14.0,0.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0080,4,4,18,4.5,0.5773502691896257,3,0,0.1283000597914057,5.0,3.0,2.0,8.0
val,DAMIMAS,DAMIMAS_A21B_0081,4,4,21,5.25,0.4999999999999999,1,0,0.09523809521995463,7.0,0.0,9.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0094,4,4,24,6.0,1.4142135623730951,2,0,0.23570226035623215,2.0,0.0,8.0,14.0
val,DAMIMAS,DAMIMAS_A21B_0099,4,4,21,5.25,0.9574271077563382,2,0,0.18236706810932785,6.0,11.0,4.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0100,4,4,26,6.5,1.0,2,0,0.1538461538224852,4.0,2.0,7.0,13.0
val,DAMIMAS,DAMIMAS_A21B_0102,4,4,17,4.25,0.9574271077563382,1,0,0.22527696647789677,0.0,0.0,7.0,10.0
val,DAMIMAS,DAMIMAS_A21B_0104,4,4,25,6.25,0.9574271077563381,3,0,0.15318833721650396,5.0,3.0,6.0,11.0
val,DAMIMAS,DAMIMAS_A21B_0120,4,4,9,2.25,0.9574271077563382,2,0,0.42552315881369557,3.0,0.0,1.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0128,4,4,14,3.5,0.5773502691896257,3,0,0.16495721972133387,2.0,3.0,7.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0132,4,4,16,4.0,0.816496580927726,2,0,0.20412414518090047,5.0,0.0,1.0,10.0
val,DAMIMAS,DAMIMAS_A21B_0142,4,4,4,1.0,0.816496580927726,2,1,0.8164965801112294,0.0,0.0,0.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0155,4,4,23,5.75,0.4999999999999999,3,0,0.08695652172400754,3.0,14.0,4.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0165,4,4,23,5.75,0.9574271077563382,3,0,0.1665090621895355,2.0,5.0,12.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0166,4,4,18,4.5,0.5773502691896258,3,0,0.12830005979140574,4.0,1.0,10.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0167,4,4,22,5.5,0.5773502691896258,2,0,0.10497277619720964,5.0,10.0,6.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0179,4,4,21,5.25,0.4999999999999999,2,0,0.09523809521995463,3.0,8.0,10.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0180,4,4,24,6.0,0.0,2,0,0.0,0.0,4.0,11.0,9.0
val,DAMIMAS,DAMIMAS_A21B_0191,4,4,13,3.25,0.957427107756338,2,0,0.29459295614207537,5.0,7.0,1.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0194,4,4,13,3.25,0.5,1,0,0.15384615379881655,0.0,0.0,6.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0201,4,4,20,5.0,1.4142135623730951,3,0,0.2828427124180505,3.0,0.0,15.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0211,4,4,24,6.0,0.8164965809277259,2,0,0.13608276346527387,6.0,12.0,5.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0215,4,4,18,4.5,1.2909944487358058,2,0,0.2868876552108707,7.0,7.0,4.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0217,4,4,21,5.25,0.4999999999999999,2,0,0.09523809521995463,6.0,2.0,13.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0223,4,4,16,4.0,1.632993161855452,4,0,0.40824829036180094,3.0,9.0,4.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0232,4,4,8,2.0,1.8257418583505538,3,1,0.9128709287188413,0.0,0.0,4.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0235,4,4,23,5.75,1.2583057392117918,3,0,0.21883578069442713,4.0,13.0,4.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0236,4,4,23,5.75,1.2583057392117916,2,0,0.21883578069442708,1.0,9.0,6.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0243,4,4,22,5.5,0.5773502691896258,3,0,0.10497277619720964,3.0,11.0,7.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0253,4,4,10,2.5,0.5773502691896257,2,0,0.23094010758347425,0.0,3.0,7.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0257,4,4,18,4.5,0.9999999999999999,3,0,0.2222222221728395,2.0,5.0,10.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0259,4,4,18,4.5,0.5773502691896258,2,0,0.12830005979140574,3.0,10.0,5.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0260,4,4,19,4.75,0.4999999999999999,3,0,0.10526315787257615,2.0,8.0,6.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0265,4,4,22,5.5,0.5773502691896258,4,0,0.10497277619720964,2.0,3.0,16.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0268,4,4,27,6.75,0.9574271077563382,1,0,0.1418410529799255,6.0,6.0,5.0,10.0
val,DAMIMAS,DAMIMAS_A21B_0274,4,4,19,4.75,0.5,3,0,0.10526315787257617,1.0,1.0,13.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0278,4,4,20,5.0,0.816496580927726,2,0,0.16329931615288534,5.0,1.0,14.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0283,4,4,20,5.0,0.0,3,0,0.0,4.0,8.0,6.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0297,4,4,17,4.25,0.4999999999999999,3,0,0.11764705879584772,0.0,1.0,13.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0305,4,4,25,6.25,0.4999999999999999,3,0,0.07999999998719998,4.0,7.0,11.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0321,4,4,21,5.25,1.2583057392117916,3,0,0.23967728361373605,5.0,4.0,9.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0325,4,4,17,4.25,0.9574271077563381,3,0,0.22527696647789675,0.0,6.0,8.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0329,4,4,6,1.5,1.0,2,0,0.6666666662222221,4.0,1.0,1.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0331,4,4,17,4.25,0.9574271077563381,1,0,0.22527696647789675,0.0,13.0,4.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0343,4,4,18,4.5,0.5773502691896257,2,0,0.1283000597914057,4.0,8.0,6.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0347,4,4,18,4.5,0.5773502691896258,3,0,0.12830005979140574,5.0,8.0,4.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0351,4,4,25,6.25,0.9574271077563381,3,0,0.15318833721650396,4.0,10.0,10.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0381,4,4,22,5.5,0.5773502691896257,2,0,0.10497277619720963,6.0,0.0,11.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0382,4,4,28,7.0,0.816496580927726,2,0,0.11664236868729766,4.0,2.0,8.0,14.0
val,DAMIMAS,DAMIMAS_A21B_0393,4,4,24,6.0,0.8164965809277259,3,0,0.13608276346527387,2.0,6.0,13.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0401,4,4,16,4.0,0.816496580927726,2,0,0.20412414518090047,0.0,0.0,13.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0406,4,4,17,4.25,0.4999999999999999,4,0,0.11764705879584772,2.0,1.0,10.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0418,4,4,26,6.5,0.5773502691896258,2,0,0.08882311832320042,0.0,2.0,13.0,11.0
val,DAMIMAS,DAMIMAS_A21B_0423,4,4,22,5.5,1.2909944487358056,3,0,0.2347262633638326,3.0,9.0,7.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0431,4,4,14,3.5,1.2909944487358056,1,0,0.36885555667627146,0.0,7.0,7.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0438,4,4,27,6.75,0.4999999999999999,1,0,0.07407407406310013,0.0,0.0,13.0,14.0
val,DAMIMAS,DAMIMAS_A21B_0444,4,4,16,4.0,0.8164965809277259,3,0,0.20412414518090044,4.0,1.0,5.0,6.0
val,DAMIMAS,DAMIMAS_A21B_0457,4,4,26,6.5,1.2909944487358056,3,0,0.19861453054418324,3.0,4.0,14.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0472,4,4,24,6.0,1.414213562373095,1,0,0.2357022603562321,0.0,8.0,7.0,9.0
val,DAMIMAS,DAMIMAS_A21B_0477,4,4,10,2.5,0.5773502691896257,2,0,0.23094010758347425,0.0,0.0,9.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0482,4,4,24,6.0,1.4142135623730951,3,0,0.23570226035623215,2.0,5.0,7.0,10.0
val,DAMIMAS,DAMIMAS_A21B_0485,4,4,20,5.0,1.414213562373095,3,0,0.2828427124180504,2.0,4.0,11.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0491,4,4,20,5.0,0.816496580927726,2,0,0.16329931615288534,5.0,8.0,7.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0492,4,4,19,4.75,1.2583057392117916,3,0,0.26490647135723894,3.0,5.0,6.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0498,4,4,28,7.0,0.8164965809277259,4,0,0.11664236868729765,7.0,2.0,5.0,14.0
val,DAMIMAS,DAMIMAS_A21B_0512,4,4,25,6.25,0.4999999999999999,3,0,0.07999999998719998,3.0,6.0,9.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0515,4,4,24,6.0,1.4142135623730951,3,0,0.23570226035623215,4.0,8.0,10.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0519,4,4,0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0521,4,4,17,4.25,0.9574271077563381,4,0,0.22527696647789675,2.0,6.0,5.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0523,4,4,22,5.5,0.5773502691896257,2,0,0.10497277619720963,4.0,11.0,5.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0528,4,4,2,0.5,0.5773502691896257,2,2,1.1547005360698503,0.0,2.0,0.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0532,4,4,19,4.75,0.957427107756338,4,0,0.2015636015904788,3.0,5.0,8.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0537,4,4,14,3.5,1.0,4,0,0.28571428563265305,2.0,2.0,9.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0546,4,4,29,7.25,0.4999999999999999,3,0,0.06896551723186681,3.0,9.0,10.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0557,4,4,18,4.5,1.2909944487358056,3,0,0.2868876552108707,3.0,2.0,9.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0564,4,4,21,5.25,0.4999999999999999,2,0,0.09523809521995463,6.0,3.0,7.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0567,4,4,27,6.75,0.5,2,0,0.07407407406310014,5.0,9.0,10.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0573,4,4,24,6.0,0.0,2,0,0.0,1.0,5.0,12.0,6.0
val,DAMIMAS,DAMIMAS_A21B_0575,4,4,28,7.0,0.0,2,0,0.0,6.0,8.0,11.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0576,4,4,25,6.25,0.4999999999999999,1,0,0.07999999998719998,5.0,7.0,8.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0584,4,4,19,4.75,0.957427107756338,3,0,0.2015636015904788,3.0,4.0,8.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0604,4,4,12,3.0,0.0,3,0,0.0,0.0,5.0,4.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0608,4,4,22,5.5,1.7320508075688774,2,0,0.31491832859162894,0.0,3.0,13.0,6.0
val,DAMIMAS,DAMIMAS_A21B_0618,4,4,17,4.25,0.4999999999999999,2,0,0.11764705879584772,4.0,8.0,4.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0635,4,4,29,7.25,1.707825127659933,2,0,0.23556208654129254,7.0,10.0,7.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0640,4,4,25,6.25,0.5,2,0,0.0799999999872,1.0,6.0,14.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0644,4,4,23,5.75,0.5,2,0,0.08695652172400756,0.0,4.0,13.0,6.0
val,DAMIMAS,DAMIMAS_A21B_0651,4,4,23,5.75,0.5,3,0,0.08695652172400756,4.0,2.0,12.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0664,4,4,27,6.75,1.2583057392117916,4,0,0.18641566504079643,2.0,2.0,18.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0678,4,4,19,4.75,0.9574271077563381,3,0,0.20156360159047884,2.0,4.0,10.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0686,4,4,24,6.0,0.816496580927726,1,0,0.13608276346527387,5.0,6.0,9.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0688,4,4,24,6.0,0.816496580927726,3,0,0.13608276346527387,3.0,2.0,14.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0694,4,4,14,3.5,0.5773502691896257,2,0,0.16495721972133387,3.0,0.0,11.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0697,4,4,20,5.0,0.816496580927726,3,0,0.16329931615288534,1.0,3.0,10.0,6.0
val,DAMIMAS,DAMIMAS_A21B_0698,4,4,19,4.75,0.5,2,0,0.10526315787257617,4.0,0.0,9.0,6.0
val,DAMIMAS,DAMIMAS_A21B_0701,4,4,26,6.5,1.0,3,0,0.1538461538224852,0.0,2.0,21.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0711,4,4,22,5.5,1.0,3,0,0.18181818178512396,2.0,5.0,11.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0712,4,4,23,5.75,0.4999999999999999,3,0,0.08695652172400754,2.0,3.0,12.0,6.0
val,DAMIMAS,DAMIMAS_A21B_0718,4,4,14,3.5,0.5773502691896257,4,0,0.16495721972133387,6.0,2.0,4.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0719,4,4,19,4.75,0.9574271077563381,3,0,0.20156360159047884,3.0,3.0,13.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0720,4,4,24,6.0,0.816496580927726,4,0,0.13608276346527387,5.0,2.0,15.0,2.0
val,DAMIMAS,DAMIMAS_A21B_0735,4,4,17,4.25,0.5,2,0,0.11764705879584775,0.0,0.0,16.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0736,4,4,20,5.0,0.0,3,0,0.0,0.0,2.0,14.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0737,4,4,16,4.0,0.0,1,0,0.0,0.0,0.0,9.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0749,4,4,24,6.0,0.816496580927726,3,0,0.13608276346527387,3.0,3.0,15.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0772,4,4,9,2.25,0.5,3,0,0.22222222212345677,3.0,1.0,4.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0776,4,4,17,4.25,0.9574271077563381,4,0,0.22527696647789675,2.0,2.0,9.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0788,4,4,21,5.25,0.5,3,0,0.09523809521995465,1.0,1.0,12.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0790,4,4,14,3.5,0.5773502691896257,3,0,0.16495721972133387,3.0,1.0,9.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0797,4,4,13,3.25,0.49999999999999994,3,0,0.15384615379881655,4.0,7.0,2.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0800,4,4,17,4.25,0.9574271077563381,3,0,0.22527696647789675,0.0,4.0,9.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0815,8,8,51,6.375,0.9161253813129042,4,0,0.14370594214418797,2.0,13.0,31.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0819,8,8,45,5.625,1.6850180160122068,3,0,0.2995587583489152,0.0,8.0,33.0,4.0
val,DAMIMAS,DAMIMAS_A21B_0830,8,8,34,4.25,0.7071067811865475,4,0,0.1663780661223928,12.0,6.0,8.0,8.0
val,DAMIMAS,DAMIMAS_A21B_0831,8,8,52,6.5,0.5345224838248487,5,0,0.08223422826809453,3.0,7.0,35.0,7.0
val,DAMIMAS,DAMIMAS_A21B_0833,8,8,22,2.75,0.7071067811865476,3,0,0.2571297385197883,8.0,1.0,10.0,3.0
val,DAMIMAS,DAMIMAS_A21B_0835,8,8,42,5.25,0.8864052604279182,3,0,0.16883909719220555,0.0,1.0,36.0,5.0
val,DAMIMAS,DAMIMAS_A21B_0836,8,8,36,4.5,0.7559289460184544,2,0,0.16798421018899337,11.0,9.0,16.0,0.0
val,DAMIMAS,DAMIMAS_A21B_0838,8,8,34,4.25,1.98206241793023,3,1,0.4663676276385558,0.0,3.0,14.0,17.0
val,DAMIMAS,DAMIMAS_A21B_0839,8,8,35,4.375,0.9161253813129043,4,0,0.20940008710937238,5.0,3.0,26.0,1.0
val,DAMIMAS,DAMIMAS_A21B_0847,8,8,44,5.5,0.9258200997725516,4,0,0.1683309272007674,3.0,10.0,29.0,2.0
val,LONSUM,LONSUM_A21A_0002,4,4,11,2.75,0.49999999999999994,1,0,0.1818181817520661,0.0,6.0,5.0,0.0
val,LONSUM,LONSUM_A21A_0012,4,4,9,2.25,0.9574271077563381,3,0,0.4255231588136955,0.0,3.0,5.0,1.0
val,LONSUM,LONSUM_A21A_0017,4,4,4,1.0,0.0,1,0,0.0,0.0,0.0,4.0,0.0
val,LONSUM,LONSUM_A21A_0019,4,4,17,4.25,0.5,3,0,0.11764705879584775,0.0,1.0,14.0,2.0
val,LONSUM,LONSUM_A21A_0027,4,4,21,5.25,0.4999999999999999,1,0,0.09523809521995463,0.0,0.0,11.0,10.0
val,LONSUM,LONSUM_A21A_0043,4,4,9,2.25,0.9574271077563381,2,0,0.4255231588136955,0.0,0.0,8.0,1.0
val,LONSUM,LONSUM_A21A_0045,4,4,8,2.0,0.816496580927726,4,0,0.40824829025973886,2.0,1.0,3.0,2.0
val,LONSUM,LONSUM_A21A_0053,4,4,8,2.0,1.4142135623730951,4,1,0.7071067808329942,1.0,2.0,1.0,4.0
val,LONSUM,LONSUM_A21A_0061,4,4,11,2.75,0.49999999999999994,3,0,0.1818181817520661,2.0,1.0,8.0,0.0
val,LONSUM,LONSUM_A21A_0074,4,4,9,2.25,0.957427107756338,4,0,0.42552315881369546,0.0,2.0,5.0,2.0
val,LONSUM,LONSUM_A21A_0079,4,4,8,2.0,0.816496580927726,1,0,0.40824829025973886,0.0,0.0,8.0,0.0
val,LONSUM,LONSUM_A21A_0081,4,4,7,1.75,0.5,3,0,0.2857142855510204,0.0,0.0,3.0,4.0
val,LONSUM,LONSUM_A21A_0085,4,4,2,0.5,0.5773502691896257,3,2,1.1547005360698503,0.0,0.0,1.0,1.0
val,LONSUM,LONSUM_A21A_0096,4,4,9,2.25,1.707825127659933,2,1,0.7590333897337331,0.0,0.0,9.0,0.0
val,LONSUM,LONSUM_A21A_0097,4,4,5,1.25,0.5,3,0,0.39999999968,0.0,0.0,3.0,2.0
