image_path,label_path,stem,split,source_key,source,tree_id,view_id,width_px,height_px,file_size_bytes,label_count,is_empty,unique_class_count,class_combo,has_B1,has_B2,has_B3,has_B4
dataset_640\images\train\DAMIMAS_A21B_0028_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0028_3.txt,DAMIMAS_A21B_0028_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0028,3,640,853,413068,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0028_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0028_4.txt,DAMIMAS_A21B_0028_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0028,4,640,853,431090,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0030_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0030_1.txt,DAMIMAS_A21B_0030_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0030,1,640,853,407650,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0030_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0030_2.txt,DAMIMAS_A21B_0030_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0030,2,640,853,421018,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0030_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0030_3.txt,DAMIMAS_A21B_0030_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0030,3,640,853,423493,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0030_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0030_4.txt,DAMIMAS_A21B_0030_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0030,4,640,853,424736,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0031_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0031_1.txt,DAMIMAS_A21B_0031_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0031,1,640,853,433286,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0031_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0031_2.txt,DAMIMAS_A21B_0031_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0031,2,640,853,424258,3,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0031_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0031_3.txt,DAMIMAS_A21B_0031_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0031,3,640,853,423361,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0031_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0031_4.txt,DAMIMAS_A21B_0031_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0031,4,640,853,440377,1,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0032_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0032_1.txt,DAMIMAS_A21B_0032_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0032,1,640,853,426219,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0032_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0032_2.txt,DAMIMAS_A21B_0032_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0032,2,640,853,430678,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0032_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0032_3.txt,DAMIMAS_A21B_0032_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0032,3,640,853,431845,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0032_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0032_4.txt,DAMIMAS_A21B_0032_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0032,4,640,853,438003,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0033_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0033_1.txt,DAMIMAS_A21B_0033_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0033,1,640,853,438188,4,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0033_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0033_2.txt,DAMIMAS_A21B_0033_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0033,2,640,853,424984,5,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0033_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0033_3.txt,DAMIMAS_A21B_0033_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0033,3,640,853,412655,4,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0033_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0033_4.txt,DAMIMAS_A21B_0033_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0033,4,640,853,429343,4,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0035_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0035_1.txt,DAMIMAS_A21B_0035_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0035,1,640,853,442795,2,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0035_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0035_2.txt,DAMIMAS_A21B_0035_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0035,2,640,853,430401,4,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0035_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0035_3.txt,DAMIMAS_A21B_0035_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0035,3,640,853,435480,2,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0035_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0035_4.txt,DAMIMAS_A21B_0035_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0035,4,640,853,439761,4,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0037_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0037_1.txt,DAMIMAS_A21B_0037_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0037,1,640,853,449957,4,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0037_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0037_2.txt,DAMIMAS_A21B_0037_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0037,2,640,853,451952,6,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0037_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0037_3.txt,DAMIMAS_A21B_0037_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0037,3,640,853,440262,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0037_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0037_4.txt,DAMIMAS_A21B_0037_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0037,4,640,853,445172,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0038_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0038_1.txt,DAMIMAS_A21B_0038_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0038,1,640,853,411582,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0038_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0038_2.txt,DAMIMAS_A21B_0038_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0038,2,640,853,402184,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0038_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0038_3.txt,DAMIMAS_A21B_0038_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0038,3,640,853,427555,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0038_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0038_4.txt,DAMIMAS_A21B_0038_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0038,4,640,853,414988,6,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0040_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0040_1.txt,DAMIMAS_A21B_0040_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0040,1,640,853,425582,6,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0040_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0040_2.txt,DAMIMAS_A21B_0040_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0040,2,640,853,432229,4,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0040_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0040_3.txt,DAMIMAS_A21B_0040_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0040,3,640,853,420410,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0040_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0040_4.txt,DAMIMAS_A21B_0040_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0040,4,640,853,418982,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0041_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0041_1.txt,DAMIMAS_A21B_0041_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0041,1,640,853,453651,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0041_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0041_2.txt,DAMIMAS_A21B_0041_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0041,2,640,853,441304,4,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0041_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0041_3.txt,DAMIMAS_A21B_0041_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0041,3,640,853,425099,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0041_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0041_4.txt,DAMIMAS_A21B_0041_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0041,4,640,853,433550,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0043_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0043_1.txt,DAMIMAS_A21B_0043_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0043,1,640,853,438244,6,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0043_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0043_2.txt,DAMIMAS_A21B_0043_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0043,2,640,853,428602,6,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0043_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0043_3.txt,DAMIMAS_A21B_0043_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0043,3,640,853,425190,5,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0043_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0043_4.txt,DAMIMAS_A21B_0043_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0043,4,640,853,441775,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0044_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0044_1.txt,DAMIMAS_A21B_0044_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0044,1,640,853,429710,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0044_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0044_2.txt,DAMIMAS_A21B_0044_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0044,2,640,853,433382,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0044_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0044_3.txt,DAMIMAS_A21B_0044_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0044,3,640,853,413822,3,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0044_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0044_4.txt,DAMIMAS_A21B_0044_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0044,4,640,853,435398,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0047_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0047_1.txt,DAMIMAS_A21B_0047_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0047,1,640,853,439053,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0047_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0047_2.txt,DAMIMAS_A21B_0047_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0047,2,640,853,414186,3,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0047_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0047_3.txt,DAMIMAS_A21B_0047_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0047,3,640,853,417739,3,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0047_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0047_4.txt,DAMIMAS_A21B_0047_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0047,4,640,853,412462,3,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0048_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0048_1.txt,DAMIMAS_A21B_0048_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0048,1,640,853,438922,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0048_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0048_2.txt,DAMIMAS_A21B_0048_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0048,2,640,853,446369,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0048_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0048_3.txt,DAMIMAS_A21B_0048_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0048,3,640,853,416517,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0048_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0048_4.txt,DAMIMAS_A21B_0048_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0048,4,640,853,410099,3,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0051_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0051_1.txt,DAMIMAS_A21B_0051_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0051,1,640,853,431669,5,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0051_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0051_2.txt,DAMIMAS_A21B_0051_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0051,2,640,853,440417,6,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0051_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0051_3.txt,DAMIMAS_A21B_0051_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0051,3,640,853,437917,7,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0051_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0051_4.txt,DAMIMAS_A21B_0051_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0051,4,640,853,433268,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0052_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0052_1.txt,DAMIMAS_A21B_0052_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0052,1,640,853,472817,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0052_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0052_2.txt,DAMIMAS_A21B_0052_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0052,2,640,853,441887,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0052_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0052_3.txt,DAMIMAS_A21B_0052_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0052,3,640,853,401338,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0052_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0052_4.txt,DAMIMAS_A21B_0052_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0052,4,640,853,437326,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0054_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0054_1.txt,DAMIMAS_A21B_0054_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0054,1,640,853,433841,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0054_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0054_2.txt,DAMIMAS_A21B_0054_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0054,2,640,853,413614,5,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0054_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0054_3.txt,DAMIMAS_A21B_0054_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0054,3,640,853,428978,4,0,3,B1+B2+B4,1,1,0,1
dataset_640\images\train\DAMIMAS_A21B_0054_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0054_4.txt,DAMIMAS_A21B_0054_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0054,4,640,853,428293,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0055_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0055_1.txt,DAMIMAS_A21B_0055_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0055,1,640,853,435304,5,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0055_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0055_2.txt,DAMIMAS_A21B_0055_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0055,2,640,853,439505,5,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0055_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0055_3.txt,DAMIMAS_A21B_0055_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0055,3,640,853,427792,6,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0055_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0055_4.txt,DAMIMAS_A21B_0055_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0055,4,640,853,432309,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0058_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0058_1.txt,DAMIMAS_A21B_0058_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0058,1,640,853,457619,3,0,2,B1+B4,1,0,0,1
dataset_640\images\train\DAMIMAS_A21B_0058_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0058_2.txt,DAMIMAS_A21B_0058_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0058,2,640,853,451087,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0058_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0058_3.txt,DAMIMAS_A21B_0058_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0058,3,640,853,420476,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0058_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0058_4.txt,DAMIMAS_A21B_0058_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0058,4,640,853,427732,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0059_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0059_1.txt,DAMIMAS_A21B_0059_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0059,1,640,853,441523,1,0,1,B1,1,0,0,0
dataset_640\images\train\DAMIMAS_A21B_0059_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0059_2.txt,DAMIMAS_A21B_0059_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0059,2,640,853,443708,2,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0059_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0059_3.txt,DAMIMAS_A21B_0059_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0059,3,640,853,427469,2,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0059_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0059_4.txt,DAMIMAS_A21B_0059_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0059,4,640,853,434623,3,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0060_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0060_1.txt,DAMIMAS_A21B_0060_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0060,1,640,853,438284,4,0,2,B2+B4,0,1,0,1
dataset_640\images\train\DAMIMAS_A21B_0060_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0060_2.txt,DAMIMAS_A21B_0060_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0060,2,640,853,440665,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0060_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0060_3.txt,DAMIMAS_A21B_0060_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0060,3,640,853,425182,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0060_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0060_4.txt,DAMIMAS_A21B_0060_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0060,4,640,853,450951,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0062_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0062_1.txt,DAMIMAS_A21B_0062_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0062,1,640,853,435816,3,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0062_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0062_2.txt,DAMIMAS_A21B_0062_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0062,2,640,853,435761,2,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0062_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0062_3.txt,DAMIMAS_A21B_0062_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0062,3,640,853,426899,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0062_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0062_4.txt,DAMIMAS_A21B_0062_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0062,4,640,853,437849,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0063_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0063_1.txt,DAMIMAS_A21B_0063_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0063,1,640,853,437196,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0063_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0063_2.txt,DAMIMAS_A21B_0063_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0063,2,640,853,430673,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0063_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0063_3.txt,DAMIMAS_A21B_0063_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0063,3,640,853,425852,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0063_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0063_4.txt,DAMIMAS_A21B_0063_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0063,4,640,853,417509,3,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0064_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0064_1.txt,DAMIMAS_A21B_0064_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0064,1,640,853,401560,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0064_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0064_2.txt,DAMIMAS_A21B_0064_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0064,2,640,853,414955,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0064_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0064_3.txt,DAMIMAS_A21B_0064_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0064,3,640,853,398517,3,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0064_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0064_4.txt,DAMIMAS_A21B_0064_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0064,4,640,853,354625,2,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0066_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0066_1.txt,DAMIMAS_A21B_0066_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0066,1,640,853,423809,6,0,4,B1+B2+B3+B4,1,1,1,1
