sample_id,class_name,source,split,tree_id,view_id,image_path,bbox_area,y_center,label_count,pca_x,pca_y,tsne_x,tsne_y,instance_id,x_center,bbox_w,bbox_h
7251,B1,DAMIMAS,train,DAMIMAS_A21B_0552,4,dataset_640\images\train\DAMIMAS_A21B_0552_4.jpg,0.023753352336000004,0.429739,4,4.831323,-0.58055705,31.996954,-5.8217382,7251,0.47658,0.171024,0.138889
6795,B1,DAMIMAS,train,DAMIMAS_A21B_0520,1,dataset_640\images\train\DAMIMAS_A21B_0520_1.jpg,0.015606568752,0.428513,3,0.112337306,1.5903332,-0.3461909,1.640007,6795,0.665577,0.139434,0.111928
13789,B1,DAMIMAS,val,DAMIMAS_A21B_0498,2,dataset_640\images\val\DAMIMAS_A21B_0498_2.jpg,0.010189311437,0.437782,8,-0.7743145,1.0998949,-2.6268668,1.5216416,13789,0.673486,0.121997,0.083521
16984,B1,DAMIMAS,test,DAMIMAS_A21B_0638,4,dataset_640\images\test\DAMIMAS_A21B_0638_4.jpg,0.050842479860000005,0.492239,6,1.7254713,0.85073113,40.200016,10.3951235,16984,0.448938,0.24646,0.206291
789,B1,DAMIMAS,train,DAMIMAS_A21B_0064,4,dataset_640\images\train\DAMIMAS_A21B_0064_4.jpg,0.013786718811,0.456942,2,4.151098,-4.614971,32.64311,-0.6003653,789,0.661102,0.121003,0.113937
13747,B1,DAMIMAS,val,DAMIMAS_A21B_0491,2,dataset_640\images\val\DAMIMAS_A21B_0491_2.jpg,0.009352811160000002,0.333868,5,-0.573394,3.0898864,-5.5348587,-17.681887,13747,0.425408,0.11396,0.082071
13787,B1,DAMIMAS,val,DAMIMAS_A21B_0498,1,dataset_640\images\val\DAMIMAS_A21B_0498_1.jpg,0.008779800304000001,0.404136,7,-1.4556876,1.5787742,-3.2794583,-0.3022436,13787,0.70149,0.091586,0.095864
4287,B1,DAMIMAS,train,DAMIMAS_A21B_0355,4,dataset_640\images\train\DAMIMAS_A21B_0355_4.jpg,0.005231792269,0.426527,4,-3.940151,-0.8177812,-24.254505,3.259852,4287,0.654113,0.082301,0.063569
5291,B1,DAMIMAS,train,DAMIMAS_A21B_0417,1,dataset_640\images\train\DAMIMAS_A21B_0417_1.jpg,0.029461654045000004,0.388064,8,2.2362306,-1.4858402,42.124733,1.7923491,5291,0.314773,0.189785,0.155237
11278,B1,DAMIMAS,train,DAMIMAS_A21B_0827,6,dataset_640\images\train\DAMIMAS_A21B_0827_6.jpg,0.028753994135,0.458341,7,4.081407,-0.26130226,34.08227,-5.254149,11278,0.598102,0.197371,0.145685
517,B1,DAMIMAS,train,DAMIMAS_A21B_0040,1,dataset_640\images\train\DAMIMAS_A21B_0040_1.jpg,0.00742868544,0.591206,6,3.4904616,-0.9798223,9.946052,-3.1913972,517,0.631214,0.10002,0.074272
11078,B1,DAMIMAS,train,DAMIMAS_A21B_0820,8,dataset_640\images\train\DAMIMAS_A21B_0820_8.jpg,0.013345140431999998,0.421787,6,2.4716039,0.25600013,24.137177,-11.420983,11078,0.563273,0.126547,0.105456
1329,B1,DAMIMAS,train,DAMIMAS_A21B_0119,4,dataset_640\images\train\DAMIMAS_A21B_0119_4.jpg,0.012651154949999998,0.526232,6,0.12181782,3.4647677,-14.13151,-6.3648825,1329,0.498463,0.125321,0.10095
12690,B1,DAMIMAS,val,DAMIMAS_A21B_0104,1,dataset_640\images\val\DAMIMAS_A21B_0104_1.jpg,0.009793413441,0.529039,6,1.8864634,1.551089,5.4346156,-8.246267,12690,0.682225,0.104433,0.093777
13726,B1,DAMIMAS,val,DAMIMAS_A21B_0485,2,dataset_640\images\val\DAMIMAS_A21B_0485_2.jpg,0.01717519083,0.527476,5,0.28084084,-1.3777013,45.123245,4.568088,13726,0.702496,0.126409,0.13587
15566,B1,DAMIMAS,test,DAMIMAS_A21B_0091,2,dataset_640\images\test\DAMIMAS_A21B_0091_2.jpg,0.01092549825,0.55675,6,2.9519434,-0.8242201,9.143362,1.0655979,15566,0.329311,0.113625,0.096154
8758,B1,DAMIMAS,train,DAMIMAS_A21B_0656,4,dataset_640\images\train\DAMIMAS_A21B_0656_4.jpg,0.036027099376,0.303756,6,2.5811918,-1.5880637,41.770836,8.195015,8758,0.389474,0.192284,0.187364
17318,B1,DAMIMAS,test,DAMIMAS_A21B_0768,2,dataset_640\images\test\DAMIMAS_A21B_0768_2.jpg,0.016291885376,0.413177,4,2.3941443,-2.2045157,40.810352,-1.4986408,17318,0.670492,0.130208,0.125122
5653,B1,DAMIMAS,train,DAMIMAS_A21B_0443,2,dataset_640\images\train\DAMIMAS_A21B_0443_2.jpg,0.00648349508,0.460888,5,-0.5627496,-2.78696,-6.2361073,9.8189945,5653,0.395115,0.08461,0.076628
6529,B1,DAMIMAS,train,DAMIMAS_A21B_0503,4,dataset_640\images\train\DAMIMAS_A21B_0503_4.jpg,0.008333571394,0.495459,7,-0.9626189,-1.7619689,-14.908379,10.519446,6529,0.538105,0.104701,0.079594
11585,B1,DAMIMAS,train,DAMIMAS_A21B_0850,2,dataset_640\images\train\DAMIMAS_A21B_0850_2.jpg,0.024558147768000003,0.452499,6,3.9328706,0.031753067,33.50004,14.296542,11585,0.397386,0.192808,0.127371
12598,B1,DAMIMAS,val,DAMIMAS_A21B_0081,4,dataset_640\images\val\DAMIMAS_A21B_0081_4.jpg,0.011645080841,0.507851,5,3.6403189,-8.159567,15.762923,-0.84795856,12598,0.690429,0.122411,0.095131
9059,B1,DAMIMAS,train,DAMIMAS_A21B_0673,1,dataset_640\images\train\DAMIMAS_A21B_0673_1.jpg,0.025021444734,0.443014,6,2.7049391,-2.0214648,42.080826,-2.2400508,9059,0.228733,0.158691,0.157674
16260,B1,DAMIMAS,test,DAMIMAS_A21B_0360,2,dataset_640\images\test\DAMIMAS_A21B_0360_2.jpg,0.02140111622,0.371826,10,2.6695209,-1.0545923,46.577564,1.9777282,16260,0.470703,0.15842,0.135091
763,B1,DAMIMAS,train,DAMIMAS_A21B_0063,1,dataset_640\images\train\DAMIMAS_A21B_0063_1.jpg,0.014818259072999999,0.537672,4,1.5061221,-1.1867191,42.538425,4.109492,763,0.45562,0.144033,0.102881
16237,B1,DAMIMAS,test,DAMIMAS_A21B_0339,3,dataset_640\images\test\DAMIMAS_A21B_0339_3.jpg,0.0038011984259999996,0.318909,3,-5.0144453,-1.2880816,-28.900478,-3.3111172,16237,0.373522,0.064426,0.059001
3715,B1,DAMIMAS,train,DAMIMAS_A21B_0309,2,dataset_640\images\train\DAMIMAS_A21B_0309_2.jpg,0.013470431820000002,0.348631,4,1.3754884,-1.836142,36.29836,-2.215391,3715,0.410338,0.125318,0.10749
12948,B1,DAMIMAS,val,DAMIMAS_A21B_0211,3,dataset_640\images\val\DAMIMAS_A21B_0211_3.jpg,0.008500630677,0.395221,6,3.3594148,1.8944958,3.5970192,-3.564895,12948,0.354626,0.105699,0.080423
15903,B1,DAMIMAS,test,DAMIMAS_A21B_0195,1,dataset_640\images\test\DAMIMAS_A21B_0195_1.jpg,0.009724146894,0.422452,4,0.70100826,-1.3740673,-1.2564889,6.691038,15903,0.334957,0.111903,0.086898
10228,B1,DAMIMAS,train,DAMIMAS_A21B_0751,4,dataset_640\images\train\DAMIMAS_A21B_0751_4.jpg,0.037012231168,0.491688,5,1.2222611,-0.75960106,43.77645,6.679366,10228,0.530281,0.236192,0.156704
2098,B1,DAMIMAS,train,DAMIMAS_A21B_0175,4,dataset_640\images\train\DAMIMAS_A21B_0175_4.jpg,0.00951773538,0.523659,7,-0.79122436,-3.9025893,-2.8325605,13.12583,2098,0.687636,0.10167,0.093614
15561,B1,DAMIMAS,test,DAMIMAS_A21B_0091,1,dataset_640\images\test\DAMIMAS_A21B_0091_1.jpg,0.012107538576,0.553407,5,1.5407155,-1.0954368,21.182545,12.076629,15561,0.440894,0.129912,0.093198
13980,B1,DAMIMAS,val,DAMIMAS_A21B_0564,1,dataset_640\images\val\DAMIMAS_A21B_0564_1.jpg,0.016269521349999996,0.407754,6,0.94378316,1.5634956,0.6467983,1.7582394,13980,0.70202,0.138641,0.11735
9640,B1,DAMIMAS,train,DAMIMAS_A21B_0709,1,dataset_640\images\train\DAMIMAS_A21B_0709_1.jpg,0.054168690011,0.428153,7,2.1313536,-1.7289051,41.694855,8.7750845,9640,0.726004,0.273437,0.198103
2052,B1,DAMIMAS,train,DAMIMAS_A21B_0173,4,dataset_640\images\train\DAMIMAS_A21B_0173_4.jpg,0.007336763358,0.597097,5,1.5509889,-4.1060214,5.4738855,19.294018,2052,0.633987,0.090498,0.081071
11402,B1,DAMIMAS,train,DAMIMAS_A21B_0842,2,dataset_640\images\train\DAMIMAS_A21B_0842_2.jpg,0.030386795319999996,0.413608,6,4.8824368,1.1942236,30.216026,6.657392,11402,0.243056,0.188492,0.16121
4604,B1,DAMIMAS,train,DAMIMAS_A21B_0374,3,dataset_640\images\train\DAMIMAS_A21B_0374_3.jpg,0.014137647552000001,0.427431,7,1.9236885,-3.773067,35.20662,0.007885872,4604,0.633661,0.133168,0.106164
14503,B1,DAMIMAS,val,DAMIMAS_A21B_0718,4,dataset_640\images\val\DAMIMAS_A21B_0718_4.jpg,0.04937336953600001,0.524335,4,3.1899898,-1.1656632,41.873585,5.9297915,14503,0.569268,0.277828,0.177712
6567,B1,DAMIMAS,train,DAMIMAS_A21B_0505,3,dataset_640\images\train\DAMIMAS_A21B_0505_3.jpg,0.011206909242,0.469494,5,2.2423627,1.3987762,34.288864,-9.586425,6567,0.38922,0.117063,0.095734
13887,B1,DAMIMAS,val,DAMIMAS_A21B_0523,3,dataset_640\images\val\DAMIMAS_A21B_0523_3.jpg,0.014724923701999999,0.41663,6,0.7492839,-0.23415564,39.22162,-1.749078,13887,0.387602,0.128738,0.114379
13366,B1,DAMIMAS,val,DAMIMAS_A21B_0343,1,dataset_640\images\val\DAMIMAS_A21B_0343_1.jpg,0.005301249732,0.349998,4,-3.374327,0.8376339,-21.885506,-9.384695,13366,0.451591,0.071173,0.074484
5398,B1,DAMIMAS,train,DAMIMAS_A21B_0428,1,dataset_640\images\train\DAMIMAS_A21B_0428_1.jpg,0.02383079023,0.497437,6,1.5649084,-0.23017205,44.30011,1.7562436,5398,0.544569,0.172255,0.138346
9239,B1,DAMIMAS,train,DAMIMAS_A21B_0682,3,dataset_640\images\train\DAMIMAS_A21B_0682_3.jpg,0.006416869712,0.359344,6,-0.32257783,-0.88337743,44.21013,-8.509355,9239,0.886217,0.079346,0.080872
16851,B1,DAMIMAS,test,DAMIMAS_A21B_0571,1,dataset_640\images\test\DAMIMAS_A21B_0571_1.jpg,0.028500087119000005,0.348151,5,5.4625664,-2.6398878,31.573393,-5.4449997,16851,0.60361,0.198307,0.143717
9687,B1,DAMIMAS,train,DAMIMAS_A21B_0713,1,dataset_640\images\train\DAMIMAS_A21B_0713_1.jpg,0.033917513725,0.387218,5,5.299545,2.4774709,30.84133,8.401066,9687,0.255481,0.207425,0.163517
10800,B1,DAMIMAS,train,DAMIMAS_A21B_0809,3,dataset_640\images\train\DAMIMAS_A21B_0809_3.jpg,0.052809619356,0.38001,6,5.411437,0.1995359,35.55085,6.956126,10800,0.439849,0.239187,0.220788
13306,B1,DAMIMAS,val,DAMIMAS_A21B_0321,1,dataset_640\images\val\DAMIMAS_A21B_0321_1.jpg,0.009092937821999998,0.664627,7,2.1597443,-0.6825178,6.9741173,-4.282664,13306,0.253351,0.107554,0.084543
7060,B1,DAMIMAS,train,DAMIMAS_A21B_0539,2,dataset_640\images\train\DAMIMAS_A21B_0539_2.jpg,0.006935727870000001,0.499261,6,0.45787856,0.34963885,5.020809,-7.4090466,7060,0.398379,0.100278,0.069165
7219,B1,DAMIMAS,train,DAMIMAS_A21B_0551,2,dataset_640\images\train\DAMIMAS_A21B_0551_2.jpg,0.010870881164999999,0.502905,8,4.456932,1.3388033,5.2647667,-4.4376388,7219,0.284435,0.117405,0.092593
1328,B1,DAMIMAS,train,DAMIMAS_A21B_0119,4,dataset_640\images\train\DAMIMAS_A21B_0119_4.jpg,0.0083899169,0.560367,6,0.80300283,0.29596552,4.512305,-1.7082126,1328,0.683168,0.10046,0.083515
14418,B1,DAMIMAS,val,DAMIMAS_A21B_0698,4,dataset_640\images\val\DAMIMAS_A21B_0698_4.jpg,0.038644627051000004,0.324934,4,3.309908,-2.4908297,40.60437,7.0561037,14418,0.306198,0.214441,0.180211
8536,B1,DAMIMAS,train,DAMIMAS_A21B_0634,3,dataset_640\images\train\DAMIMAS_A21B_0634_3.jpg,0.013223158382999999,0.450858,7,0.79853576,3.9017344,-1.214139,-13.442035,8536,0.758497,0.115033,0.114951
4633,B1,DAMIMAS,train,DAMIMAS_A21B_0375,4,dataset_640\images\train\DAMIMAS_A21B_0375_4.jpg,0.01029839652,0.413723,5,2.368223,-0.25050563,5.2128053,-5.694117,4633,0.657938,0.09876,0.104277
648,B1,DAMIMAS,train,DAMIMAS_A21B_0052,1,dataset_640\images\train\DAMIMAS_A21B_0052_1.jpg,0.003252462294,0.5625,6,2.384518,-4.558809,15.232027,-6.4937377,648,0.643791,0.059641,0.054534
12725,B1,DAMIMAS,val,DAMIMAS_A21B_0128,1,dataset_640\images\val\DAMIMAS_A21B_0128_1.jpg,0.006433960034999999,0.511905,3,4.5993595,-3.8892028,19.598907,-4.617818,12725,0.625817,0.095705,0.067227
9742,B1,DAMIMAS,train,DAMIMAS_A21B_0717,3,dataset_640\images\train\DAMIMAS_A21B_0717_3.jpg,0.078634403439,0.625689,6,2.3894818,0.84426,41.229122,9.711045,9742,0.553001,0.318009,0.247271
10991,B1,DAMIMAS,train,DAMIMAS_A21B_0817,7,dataset_640\images\train\DAMIMAS_A21B_0817_7.jpg,0.0168187052,0.503968,4,0.07613717,2.4585137,-2.468339,3.5623155,10991,0.31291,0.133694,0.1258
4761,B1,DAMIMAS,train,DAMIMAS_A21B_0384,2,dataset_640\images\train\DAMIMAS_A21B_0384_2.jpg,0.014313406298999999,0.415304,6,3.005937,-2.9226823,25.74528,-10.735385,4761,0.564708,0.145777,0.098187
16365,B1,DAMIMAS,test,DAMIMAS_A21B_0399,4,dataset_640\images\test\DAMIMAS_A21B_0399_4.jpg,0.00406957152,0.427909,4,-1.3715527,1.0681828,-3.629327,-6.5430055,16365,0.641215,0.071246,0.05712
10997,B1,DAMIMAS,train,DAMIMAS_A21B_0817,8,dataset_640\images\train\DAMIMAS_A21B_0817_8.jpg,0.014208861914999999,0.530573,3,3.4671183,-2.1072226,15.959291,-5.055062,10997,0.684465,0.122211,0.116265
15514,B1,DAMIMAS,test,DAMIMAS_A21B_0079,1,dataset_640\images\test\DAMIMAS_A21B_0079_1.jpg,0.008539839773,0.551659,7,1.2228937,-1.4993213,-4.849916,18.085894,15514,0.341629,0.112117,0.076169
7270,B1,DAMIMAS,train,DAMIMAS_A21B_0554,3,dataset_640\images\train\DAMIMAS_A21B_0554_3.jpg,0.012305866878,0.423775,7,1.5520277,-0.6133756,40.919052,2.8133125,7270,0.297386,0.115686,0.106373
17038,B1,DAMIMAS,test,DAMIMAS_A21B_0650,2,dataset_640\images\test\DAMIMAS_A21B_0650_2.jpg,0.012975205056,0.215076,6,-1.9441897,-0.76140314,-27.574207,6.9171534,17038,0.642609,0.124008,0.104632
5780,B1,DAMIMAS,train,DAMIMAS_A21B_0452,3,dataset_640\images\train\DAMIMAS_A21B_0452_3.jpg,0.010448865997999999,0.387153,6,5.3628616,-3.7054882,25.736168,-4.6779838,5780,0.633102,0.115741,0.090278
9126,B1,DAMIMAS,train,DAMIMAS_A21B_0676,2,dataset_640\images\train\DAMIMAS_A21B_0676_2.jpg,0.005640004923000001,0.422206,8,-1.4702191,-4.3200917,1.4077741,18.18236,9126,0.242761,0.070621,0.079863
16736,B1,DAMIMAS,test,DAMIMAS_A21B_0545,3,dataset_640\images\test\DAMIMAS_A21B_0545_3.jpg,0.017024864208,0.439389,7,2.7656617,0.1177305,42.840862,3.777021,16736,0.586465,0.144336,0.117953
13238,B1,DAMIMAS,val,DAMIMAS_A21B_0278,4,dataset_640\images\val\DAMIMAS_A21B_0278_4.jpg,0.018704735615999998,0.479575,5,-1.0649897,-1.3325009,-23.771437,10.904327,13238,0.66239,0.139696,0.133896
13652,B1,DAMIMAS,val,DAMIMAS_A21B_0457,3,dataset_640\images\val\DAMIMAS_A21B_0457_3.jpg,0.013844287728,0.411165,6,4.2651386,0.2769904,21.22674,-10.861093,13652,0.531205,0.126864,0.109127
2529,B1,DAMIMAS,train,DAMIMAS_A21B_0212,4,dataset_640\images\train\DAMIMAS_A21B_0212_4.jpg,0.033402739935,0.513817,4,5.073533,1.0562472,38.43009,3.4300537,2529,0.478982,0.208253,0.160395
4386,B1,DAMIMAS,train,DAMIMAS_A21B_0362,2,dataset_640\images\train\DAMIMAS_A21B_0362_2.jpg,0.011399553594,0.396752,6,1.9960858,-3.2523632,33.57027,13.331341,4386,0.494629,0.113607,0.100342
5203,B1,DAMIMAS,train,DAMIMAS_A21B_0412,1,dataset_640\images\train\DAMIMAS_A21B_0412_1.jpg,0.009641324824,0.403999,4,3.1115673,-1.2563461,17.899317,-8.016823,5203,0.602489,0.113656,0.084829
7894,B1,DAMIMAS,train,DAMIMAS_A21B_0600,4,dataset_640\images\train\DAMIMAS_A21B_0600_4.jpg,0.02534320464,0.493653,8,3.2292051,-4.730168,33.949265,3.161171,7894,0.808782,0.14664,0.172826
9160,B1,DAMIMAS,train,DAMIMAS_A21B_0677,3,dataset_640\images\train\DAMIMAS_A21B_0677_3.jpg,0.05336142108,0.576782,5,2.4390166,0.25239626,45.45945,6.1160793,9160,0.273153,0.288222,0.18514
17627,B1,DAMIMAS,test,DAMIMAS_A21B_0837,1,dataset_640\images\test\DAMIMAS_A21B_0837_1.jpg,0.012928909734,0.461031,4,2.4490721,-0.8939251,45.648876,1.8361198,17627,0.721592,0.118677,0.108942
16594,B1,DAMIMAS,test,DAMIMAS_A21B_0474,1,dataset_640\images\test\DAMIMAS_A21B_0474_1.jpg,0.00532614236,0.476965,6,2.679983,-0.5034336,13.467007,-6.7196035,16594,0.497082,0.07931,0.067156
1483,B1,DAMIMAS,train,DAMIMAS_A21B_0135,1,dataset_640\images\train\DAMIMAS_A21B_0135_1.jpg,0.004111730238,0.498696,6,-0.10942191,1.1465828,4.2147603,-10.26334,1483,0.346563,0.076503,0.053746
3612,B1,DAMIMAS,train,DAMIMAS_A21B_0301,4,dataset_640\images\train\DAMIMAS_A21B_0301_4.jpg,0.027606694855999998,0.57598,6,2.0554314,-1.4439089,33.15254,15.504426,3612,0.438368,0.174122,0.158548
8198,B1,DAMIMAS,train,DAMIMAS_A21B_0619,1,dataset_640\images\train\DAMIMAS_A21B_0619_1.jpg,0.04661656411,0.433824,6,6.588526,-4.2148824,30.715994,-5.320363,8198,0.628676,0.237745,0.196078
516,B1,DAMIMAS,train,DAMIMAS_A21B_0040,1,dataset_640\images\train\DAMIMAS_A21B_0040_1.jpg,0.013801888219999999,0.588607,6,5.8668504,-4.1033554,27.077623,-2.0393386,516,0.38166,0.13369,0.103238
13118,B1,DAMIMAS,val,DAMIMAS_A21B_0259,1,dataset_640\images\val\DAMIMAS_A21B_0259_1.jpg,0.010886472135,0.499962,5,-0.15909274,3.986385,-11.5983305,-15.079496,13118,0.656914,0.117953,0.092295
16712,B1,DAMIMAS,test,DAMIMAS_A21B_0541,1,dataset_640\images\test\DAMIMAS_A21B_0541_1.jpg,0.01960462252,0.503708,3,3.7830148,-2.7288601,33.055508,9.973396,16712,0.267052,0.137422,0.14266
9326,B1,DAMIMAS,train,DAMIMAS_A21B_0690,3,dataset_640\images\train\DAMIMAS_A21B_0690_3.jpg,0.034142124509999996,0.408752,5,3.7588258,-2.464897,41.251083,-4.5534945,9326,0.206217,0.183105,0.186462
2711,B1,DAMIMAS,train,DAMIMAS_A21B_0228,1,dataset_640\images\train\DAMIMAS_A21B_0228_1.jpg,0.014377314022,0.329092,4,4.8647346,1.4042258,13.962181,-14.017393,2711,0.59993,0.132962,0.108131
16068,B1,DAMIMAS,test,DAMIMAS_A21B_0266,2,dataset_640\images\test\DAMIMAS_A21B_0266_2.jpg,0.0073037387,0.450174,6,-2.7516508,-3.0077727,-22.260084,12.902307,16068,0.568215,0.078755,0.09274
14966,B1,DAMIMAS,val,DAMIMAS_A21B_0836,1,dataset_640\images\val\DAMIMAS_A21B_0836_1.jpg,0.0057628121910000005,0.504614,6,0.17279626,5.118218,-11.136147,-15.673845,14966,0.661376,0.089209,0.064599
369,B1,DAMIMAS,train,DAMIMAS_A21B_0027,2,dataset_640\images\train\DAMIMAS_A21B_0027_2.jpg,0.010501145889,0.550517,6,-0.37875438,0.2490489,43.91092,-1.5839627,369,0.328794,0.121641,0.086329
15255,B1,DAMIMAS,test,DAMIMAS_A21B_0008,2,dataset_640\images\test\DAMIMAS_A21B_0008_2.jpg,0.011949940709999999,0.582661,6,2.1122694,-0.405088,40.432587,-0.4736314,15255,0.435281,0.127515,0.093714
1963,B1,DAMIMAS,train,DAMIMAS_A21B_0169,3,dataset_640\images\train\DAMIMAS_A21B_0169_3.jpg,0.01072344312,0.408497,6,6.0139575,-6.0422473,24.73331,-1.5593033,1963,0.592933,0.108252,0.09906
6051,B1,DAMIMAS,train,DAMIMAS_A21B_0470,1,dataset_640\images\train\DAMIMAS_A21B_0470_1.jpg,0.004131814813,0.359987,5,1.0023515,-1.8439348,-7.500842,16.229418,6051,0.598403,0.074599,0.055387
16889,B1,DAMIMAS,test,DAMIMAS_A21B_0588,2,dataset_640\images\test\DAMIMAS_A21B_0588_2.jpg,0.020144113872,0.441548,6,3.7488093,2.5326462,14.307882,11.951035,16889,0.238562,0.162408,0.124034
7924,B1,DAMIMAS,train,DAMIMAS_A21B_0602,3,dataset_640\images\train\DAMIMAS_A21B_0602_3.jpg,0.015866586736000002,0.328309,6,6.7357903,-5.6572976,25.53473,-3.3678384,7924,0.401961,0.139216,0.113971
9845,B1,DAMIMAS,train,DAMIMAS_A21B_0726,1,dataset_640\images\train\DAMIMAS_A21B_0726_1.jpg,0.015071040615000001,0.37255,4,1.2479266,-0.31953958,45.25164,-4.699179,9845,0.794767,0.145105,0.103863
5350,B1,DAMIMAS,train,DAMIMAS_A21B_0422,2,dataset_640\images\train\DAMIMAS_A21B_0422_2.jpg,0.009382198474999999,0.403971,5,-0.32488135,-0.7181454,47.645683,-2.3160756,5350,0.309245,0.092231,0.101725
11691,B1,DAMIMAS,train,DAMIMAS_A21B_0854,6,dataset_640\images\train\DAMIMAS_A21B_0854_6.jpg,0.033242935184000004,0.534447,3,1.7417089,1.6902564,32.125538,-7.045295,11691,0.365888,0.203312,0.163507
14321,B1,DAMIMAS,val,DAMIMAS_A21B_0686,1,dataset_640\images\val\DAMIMAS_A21B_0686_1.jpg,0.03225909973,0.399938,7,3.6716824,1.7497821,35.8765,9.530535,14321,0.713434,0.207394,0.155545
16405,B1,DAMIMAS,test,DAMIMAS_A21B_0410,3,dataset_640\images\test\DAMIMAS_A21B_0410_3.jpg,0.007751173743,0.43059,8,0.6800193,-3.460984,39.620575,-3.5331254,16405,0.435342,0.103007,0.075249
1942,B1,DAMIMAS,train,DAMIMAS_A21B_0168,4,dataset_640\images\train\DAMIMAS_A21B_0168_4.jpg,0.021550654976000002,0.400735,6,3.0684507,-1.3162198,36.457706,3.4139912,1942,0.517974,0.157952,0.136438
12984,B1,DAMIMAS,val,DAMIMAS_A21B_0217,2,dataset_640\images\val\DAMIMAS_A21B_0217_2.jpg,0.019414570616,0.259835,5,3.596286,2.4550092,15.011117,4.433679,12984,0.369143,0.166168,0.116837
7149,B1,DAMIMAS,train,DAMIMAS_A21B_0548,1,dataset_640\images\train\DAMIMAS_A21B_0548_1.jpg,0.014611018529,0.446747,6,5.5610948,-1.5965716,12.766041,-2.5684264,7149,0.334126,0.143593,0.101753
1436,B1,DAMIMAS,train,DAMIMAS_A21B_0131,2,dataset_640\images\train\DAMIMAS_A21B_0131_2.jpg,0.017579722525,0.403625,4,2.7919652,0.1322796,39.339684,4.2980103,1436,0.341443,0.151295,0.116195
10958,B1,DAMIMAS,train,DAMIMAS_A21B_0813,5,dataset_640\images\train\DAMIMAS_A21B_0813_5.jpg,0.013276018264999998,0.393828,2,5.0568695,-1.4688816,20.190662,-6.0779686,10958,0.349318,0.136645,0.097157
3357,B1,DAMIMAS,train,DAMIMAS_A21B_0285,2,dataset_640\images\train\DAMIMAS_A21B_0285_2.jpg,0.006257794751999999,0.529556,7,-2.8609366,3.1674662,-16.084824,-19.808622,3357,0.683256,0.091344,0.068508
9661,B1,DAMIMAS,train,DAMIMAS_A21B_0709,4,dataset_640\images\train\DAMIMAS_A21B_0709_4.jpg,0.058226692636,0.482021,7,5.9024577,-4.136053,34.50933,3.7626402,9661,0.194929,0.307993,0.189052
1196,B1,DAMIMAS,train,DAMIMAS_A21B_0107,4,dataset_640\images\train\DAMIMAS_A21B_0107_4.jpg,0.01126417656,0.517202,7,1.7125679,-0.652995,6.4843545,-5.783738,1196,0.664488,0.106512,0.105755
8886,B1,DAMIMAS,train,DAMIMAS_A21B_0665,1,dataset_640\images\train\DAMIMAS_A21B_0665_1.jpg,0.015120408808,0.413912,6,-0.08701933,-1.9397243,44.150658,-4.1238556,8886,0.330479,0.157252,0.096154
7516,B1,DAMIMAS,train,DAMIMAS_A21B_0577,1,dataset_640\images\train\DAMIMAS_A21B_0577_1.jpg,0.021673566761,0.444026,4,4.9341836,-3.231898,36.77746,-4.362321,7516,0.661119,0.161119,0.134519
3956,B1,DAMIMAS,train,DAMIMAS_A21B_0330,2,dataset_640\images\train\DAMIMAS_A21B_0330_2.jpg,0.019722111241,0.500189,5,2.9205885,-1.0130594,38.08826,-1.449077,3956,0.384764,0.145243,0.135787
13113,B1,DAMIMAS,val,DAMIMAS_A21B_0257,4,dataset_640\images\val\DAMIMAS_A21B_0257_4.jpg,0.019242652527,0.50165,5,1.6008121,-1.5718794,-9.916661,5.9777045,13113,0.312657,0.155229,0.123963
2618,B1,DAMIMAS,train,DAMIMAS_A21B_0219,2,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,0.01086106032,0.369297,7,3.166727,-5.466762,1.2624947,19.028286,2618,0.741704,0.118778,0.09144
791,B1,DAMIMAS,train,DAMIMAS_A21B_0066,1,dataset_640\images\train\DAMIMAS_A21B_0066_1.jpg,0.011790308375,0.522059,6,1.0889267,-3.3615313,43.339878,-5.2962584,791,0.302832,0.104575,0.112745
1893,B1,DAMIMAS,train,DAMIMAS_A21B_0163,4,dataset_640\images\train\DAMIMAS_A21B_0163_4.jpg,0.020711665968,0.431239,8,4.7620835,-0.95561117,16.251904,1.5907872,1893,0.321915,0.143256,0.144578
6324,B1,DAMIMAS,train,DAMIMAS_A21B_0494,1,dataset_640\images\train\DAMIMAS_A21B_0494_1.jpg,0.00380555364,0.391883,7,-5.151429,-0.23769484,-28.311596,-0.25609112,6324,0.33921,0.06986,0.054474
13395,B1,DAMIMAS,val,DAMIMAS_A21B_0347,3,dataset_640\images\val\DAMIMAS_A21B_0347_3.jpg,0.016320837977999998,0.351926,4,2.0594943,4.344287,17.018936,10.60862,13395,0.356286,0.146138,0.111681
8477,B1,DAMIMAS,train,DAMIMAS_A21B_0632,1,dataset_640\images\train\DAMIMAS_A21B_0632_1.jpg,0.02580935864,0.537135,8,3.178954,1.6999781,30.692907,4.891127,8477,0.436182,0.164632,0.15677
16972,B1,DAMIMAS,test,DAMIMAS_A21B_0638,1,dataset_640\images\test\DAMIMAS_A21B_0638_1.jpg,0.019127490642000002,0.389604,5,3.1077664,2.0157795,13.12675,12.02321,16972,0.764842,0.142974,0.133783
