instance_id,line_index,image_path,stem,split,source_key,source,tree_id,view_id,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,aspect_ratio,image_label_count,crowding_others
101,5,dataset_640\images\train\DAMIMAS_A21B_0007_3.jpg,DAMIMAS_A21B_0007_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,3,1,B2,0.48605,0.387511,0.114623,0.107185,0.012285866255,1.0693940383449176,6,5
102,0,dataset_640\images\train\DAMIMAS_A21B_0007_4.jpg,DAMIMAS_A21B_0007_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,4,0,B1,0.406863,0.507966,0.118301,0.098284,0.011627095484,1.2036648895038868,7,6
103,1,dataset_640\images\train\DAMIMAS_A21B_0007_4.jpg,DAMIMAS_A21B_0007_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,4,1,B2,0.519935,0.459314,0.103922,0.085294,0.008863923067999999,1.2183975426173002,7,6
104,2,dataset_640\images\train\DAMIMAS_A21B_0007_4.jpg,DAMIMAS_A21B_0007_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,4,2,B3,0.394771,0.437745,0.111765,0.057353,0.006410058045,1.9487210782347915,7,6
105,3,dataset_640\images\train\DAMIMAS_A21B_0007_4.jpg,DAMIMAS_A21B_0007_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,4,1,B2,0.639052,0.48076,0.071569,0.049755,0.003560915595,1.4384282986634507,7,6
106,4,dataset_640\images\train\DAMIMAS_A21B_0007_4.jpg,DAMIMAS_A21B_0007_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,4,2,B3,0.634641,0.445098,0.07451,0.047549,0.0035428759900000004,1.567015079181476,7,6
107,5,dataset_640\images\train\DAMIMAS_A21B_0007_4.jpg,DAMIMAS_A21B_0007_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,4,3,B4,0.486765,0.396324,0.068954,0.046569,0.003211118826,1.480684575576027,7,6
108,6,dataset_640\images\train\DAMIMAS_A21B_0007_4.jpg,DAMIMAS_A21B_0007_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0007,4,2,B3,0.581155,0.415986,0.073711,0.055828,0.004115137708,1.3203231353442717,7,6
109,0,dataset_640\images\train\DAMIMAS_A21B_0009_1.jpg,DAMIMAS_A21B_0009_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,1,2,B3,0.402165,0.450061,0.115605,0.071691,0.008287838055,1.6125455078043267,2,1
110,1,dataset_640\images\train\DAMIMAS_A21B_0009_1.jpg,DAMIMAS_A21B_0009_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,1,1,B2,0.495711,0.42693,0.042075,0.044424,0.0018691398,0.9471231766612642,2,1
111,0,dataset_640\images\train\DAMIMAS_A21B_0009_2.jpg,DAMIMAS_A21B_0009_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,2,2,B3,0.607068,0.4472,0.076437,0.073529,0.005620336173,1.0395490214745204,3,2
112,1,dataset_640\images\train\DAMIMAS_A21B_0009_2.jpg,DAMIMAS_A21B_0009_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,2,3,B4,0.41819,0.44263,0.091946,0.078514,0.007219048244,1.1710777695697583,3,2
113,2,dataset_640\images\train\DAMIMAS_A21B_0009_2.jpg,DAMIMAS_A21B_0009_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,2,2,B3,0.336491,0.444292,0.041542,0.035311,0.0014668895620000002,1.1764605930163405,3,2
114,0,dataset_640\images\train\DAMIMAS_A21B_0009_3.jpg,DAMIMAS_A21B_0009_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,3,3,B4,0.59055,0.379391,0.089869,0.082721,0.007434053549,1.0864109476432828,2,1
115,1,dataset_640\images\train\DAMIMAS_A21B_0009_3.jpg,DAMIMAS_A21B_0009_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,3,2,B3,0.453023,0.404922,0.099401,0.110294,0.010963333894000001,0.9012366946524742,2,1
116,0,dataset_640\images\train\DAMIMAS_A21B_0009_4.jpg,DAMIMAS_A21B_0009_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,4,2,B3,0.497958,0.401603,0.070806,0.084252,0.005965547111999999,0.8404073493804302,3,2
117,1,dataset_640\images\train\DAMIMAS_A21B_0009_4.jpg,DAMIMAS_A21B_0009_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,4,3,B4,0.597699,0.39037,0.053785,0.066891,0.003597732435,0.8040693067826762,3,2
118,2,dataset_640\images\train\DAMIMAS_A21B_0009_4.jpg,DAMIMAS_A21B_0009_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0009,4,2,B3,0.649718,0.426221,0.036557,0.051512,0.001883124184,0.709679298027644,3,2
119,0,dataset_640\images\train\DAMIMAS_A21B_0011_1.jpg,DAMIMAS_A21B_0011_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,1,0,B1,0.639393,0.54902,0.085532,0.100157,0.008566628524,0.8539792525734596,3,2
120,1,dataset_640\images\train\DAMIMAS_A21B_0011_1.jpg,DAMIMAS_A21B_0011_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,1,1,B2,0.54438,0.522846,0.085936,0.08291,0.007124953759999999,1.0364974068266795,3,2
121,2,dataset_640\images\train\DAMIMAS_A21B_0011_1.jpg,DAMIMAS_A21B_0011_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,1,0,B1,0.389149,0.547571,0.099525,0.064617,0.006431006925,1.5402293514090721,3,2
122,0,dataset_640\images\train\DAMIMAS_A21B_0011_2.jpg,DAMIMAS_A21B_0011_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,2,1,B2,0.621506,0.543273,0.076344,0.067551,0.005157113544,1.1301683172713948,5,4
123,1,dataset_640\images\train\DAMIMAS_A21B_0011_2.jpg,DAMIMAS_A21B_0011_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,2,1,B2,0.36683,0.558058,0.079248,0.071385,0.00565711848,1.110149191006514,5,4
124,2,dataset_640\images\train\DAMIMAS_A21B_0011_2.jpg,DAMIMAS_A21B_0011_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,2,3,B4,0.402778,0.504442,0.061275,0.046875,0.0028722656250000003,1.3072000000000001,5,4
125,3,dataset_640\images\train\DAMIMAS_A21B_0011_2.jpg,DAMIMAS_A21B_0011_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,2,2,B3,0.543112,0.517157,0.06913,0.058824,0.00406650312,1.1752005983952127,5,4
126,4,dataset_640\images\train\DAMIMAS_A21B_0011_2.jpg,DAMIMAS_A21B_0011_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,2,2,B3,0.466997,0.54356,0.06633,0.050961,0.00338024313,1.3015835639018072,5,4
127,0,dataset_640\images\train\DAMIMAS_A21B_0011_3.jpg,DAMIMAS_A21B_0011_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,3,1,B2,0.545812,0.475729,0.072727,0.060542,0.004403038034,1.2012652373558852,2,1
128,1,dataset_640\images\train\DAMIMAS_A21B_0011_3.jpg,DAMIMAS_A21B_0011_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,3,1,B2,0.374013,0.479908,0.070119,0.059252,0.004154690988,1.1834030918787553,2,1
129,0,dataset_640\images\train\DAMIMAS_A21B_0011_4.jpg,DAMIMAS_A21B_0011_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,4,0,B1,0.431813,0.503828,0.098406,0.08124,0.00799450344,1.2112998522895124,3,2
130,1,dataset_640\images\train\DAMIMAS_A21B_0011_4.jpg,DAMIMAS_A21B_0011_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,4,1,B2,0.379672,0.475325,0.077844,0.053426,0.004158893544,1.4570433871148878,3,2
131,2,dataset_640\images\train\DAMIMAS_A21B_0011_4.jpg,DAMIMAS_A21B_0011_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0011,4,1,B2,0.532056,0.484551,0.091063,0.086197,0.007849357411000001,1.0564520806988644,3,2
132,0,dataset_640\images\train\DAMIMAS_A21B_0012_1.jpg,DAMIMAS_A21B_0012_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,1,0,B1,0.619281,0.606443,0.07423,0.070028,0.005198178440000001,1.0600045696007312,5,4
133,1,dataset_640\images\train\DAMIMAS_A21B_0012_1.jpg,DAMIMAS_A21B_0012_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,1,1,B2,0.562558,0.611345,0.094304,0.071429,0.0067360404160000005,1.3202480785115287,5,4
134,2,dataset_640\images\train\DAMIMAS_A21B_0012_1.jpg,DAMIMAS_A21B_0012_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,1,3,B4,0.387021,0.584559,0.086835,0.062675,0.005442383624999999,1.3854806541683287,5,4
135,3,dataset_640\images\train\DAMIMAS_A21B_0012_1.jpg,DAMIMAS_A21B_0012_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,1,3,B4,0.476657,0.581232,0.065359,0.066527,0.004348138193,0.9824432185428472,5,4
136,4,dataset_640\images\train\DAMIMAS_A21B_0012_1.jpg,DAMIMAS_A21B_0012_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,1,2,B3,0.569561,0.557598,0.067227,0.052171,0.003507299817,1.288589446244082,5,4
137,0,dataset_640\images\train\DAMIMAS_A21B_0012_2.jpg,DAMIMAS_A21B_0012_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,2,1,B2,0.55292,0.491698,0.100148,0.080645,0.00807643546,1.2418376836753675,2,1
138,1,dataset_640\images\train\DAMIMAS_A21B_0012_2.jpg,DAMIMAS_A21B_0012_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,2,1,B2,0.401645,0.498221,0.088552,0.06839,0.006056071280000001,1.2948091826290393,2,1
139,0,dataset_640\images\train\DAMIMAS_A21B_0012_3.jpg,DAMIMAS_A21B_0012_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,3,0,B1,0.361241,0.53338,0.095964,0.079365,0.00761618286,1.209147609147609,4,3
140,1,dataset_640\images\train\DAMIMAS_A21B_0012_3.jpg,DAMIMAS_A21B_0012_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,3,0,B1,0.613082,0.520542,0.087146,0.079365,0.00691634229,1.098040698040698,4,3
141,2,dataset_640\images\train\DAMIMAS_A21B_0012_3.jpg,DAMIMAS_A21B_0012_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,3,1,B2,0.548242,0.495837,0.071584,0.065749,0.004706576416,1.0887465969064167,4,3
142,3,dataset_640\images\train\DAMIMAS_A21B_0012_3.jpg,DAMIMAS_A21B_0012_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,3,1,B2,0.434641,0.512761,0.084034,0.070806,0.005950111403999999,1.1868203259610768,4,3
143,0,dataset_640\images\train\DAMIMAS_A21B_0012_4.jpg,DAMIMAS_A21B_0012_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,4,0,B1,0.563582,0.599974,0.114666,0.095889,0.010995208074,1.1958201670681725,4,3
144,1,dataset_640\images\train\DAMIMAS_A21B_0012_4.jpg,DAMIMAS_A21B_0012_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,4,1,B2,0.37209,0.600189,0.088293,0.072239,0.006378198026999999,1.2222345270560224,4,3
145,2,dataset_640\images\train\DAMIMAS_A21B_0012_4.jpg,DAMIMAS_A21B_0012_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,4,2,B3,0.458376,0.572884,0.096893,0.075249,0.007291101357,1.2876317293253068,4,3
146,3,dataset_640\images\train\DAMIMAS_A21B_0012_4.jpg,DAMIMAS_A21B_0012_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0012,4,3,B4,0.561391,0.535627,0.062092,0.043592,0.002706714464,1.4243897962928977,4,3
147,0,dataset_640\images\train\DAMIMAS_A21B_0013_1.jpg,DAMIMAS_A21B_0013_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,1,3,B4,0.42116,0.493107,0.048203,0.038909,0.001875530527,1.238865044077206,4,3
148,1,dataset_640\images\train\DAMIMAS_A21B_0013_1.jpg,DAMIMAS_A21B_0013_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,1,2,B3,0.402778,0.54473,0.073529,0.03125,0.00229778125,2.352928,4,3
149,2,dataset_640\images\train\DAMIMAS_A21B_0013_1.jpg,DAMIMAS_A21B_0013_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,1,1,B2,0.637868,0.531403,0.07884,0.046262,0.0036472960799999996,1.7042064761575375,4,3
150,3,dataset_640\images\train\DAMIMAS_A21B_0013_1.jpg,DAMIMAS_A21B_0013_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,1,3,B4,0.610703,0.485141,0.036765,0.032169,0.001182693285,1.1428704653548445,4,3
151,0,dataset_640\images\train\DAMIMAS_A21B_0013_2.jpg,DAMIMAS_A21B_0013_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,2,3,B4,0.400781,0.412854,0.078976,0.044254,0.0034950039040000003,1.7846070411714197,4,3
152,1,dataset_640\images\train\DAMIMAS_A21B_0013_2.jpg,DAMIMAS_A21B_0013_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,2,2,B3,0.475218,0.451491,0.087146,0.054807,0.0047762108220000005,1.5900523655737406,4,3
153,2,dataset_640\images\train\DAMIMAS_A21B_0013_2.jpg,DAMIMAS_A21B_0013_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,2,1,B2,0.646106,0.474809,0.065813,0.061275,0.004032691575,1.0740595675234597,4,3
154,3,dataset_640\images\train\DAMIMAS_A21B_0013_2.jpg,DAMIMAS_A21B_0013_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,2,1,B2,0.351988,0.47498,0.076707,0.045275,0.003472909425,1.6942462727774708,4,3
155,0,dataset_640\images\train\DAMIMAS_A21B_0013_3.jpg,DAMIMAS_A21B_0013_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,3,2,B3,0.664011,0.488971,0.060866,0.059436,0.0036176315760000004,1.0240594925634297,5,4
156,1,dataset_640\images\train\DAMIMAS_A21B_0013_3.jpg,DAMIMAS_A21B_0013_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,3,2,B3,0.586806,0.453125,0.078023,0.047181,0.003681203163,1.65369534346453,5,4
157,2,dataset_640\images\train\DAMIMAS_A21B_0013_3.jpg,DAMIMAS_A21B_0013_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,3,1,B2,0.576185,0.506127,0.080474,0.0625,0.005029625,1.287584,5,4
158,3,dataset_640\images\train\DAMIMAS_A21B_0013_3.jpg,DAMIMAS_A21B_0013_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,3,3,B4,0.442198,0.45144,0.065768,0.056679,0.0037276644719999997,1.160359215935355,5,4
159,4,dataset_640\images\train\DAMIMAS_A21B_0013_3.jpg,DAMIMAS_A21B_0013_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,3,2,B3,0.388889,0.501072,0.062908,0.042586,0.002679000088,1.477199079509698,5,4
160,0,dataset_640\images\train\DAMIMAS_A21B_0013_4.jpg,DAMIMAS_A21B_0013_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,4,2,B3,0.519974,0.508361,0.079103,0.070781,0.005598989443,1.117573925205917,4,3
161,1,dataset_640\images\train\DAMIMAS_A21B_0013_4.jpg,DAMIMAS_A21B_0013_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,4,0,B1,0.405748,0.517409,0.082157,0.043522,0.0035756369539999997,1.8877119617664628,4,3
162,2,dataset_640\images\train\DAMIMAS_A21B_0013_4.jpg,DAMIMAS_A21B_0013_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,4,2,B3,0.437664,0.472169,0.079409,0.040544,0.0032195584959999993,1.9585882004735595,4,3
163,3,dataset_640\images\train\DAMIMAS_A21B_0013_4.jpg,DAMIMAS_A21B_0013_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0013,4,3,B4,0.528984,0.456707,0.03665,0.031153,0.0011417574500000001,1.1764517060957211,4,3
164,0,dataset_640\images\train\DAMIMAS_A21B_0014_1.jpg,DAMIMAS_A21B_0014_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,1,1,B2,0.444791,0.577057,0.105466,0.077986,0.008224871476,1.3523709383735543,6,5
165,1,dataset_640\images\train\DAMIMAS_A21B_0014_1.jpg,DAMIMAS_A21B_0014_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,1,2,B3,0.352694,0.565174,0.058923,0.057932,0.003413527236,1.0171062625146725,6,5
166,2,dataset_640\images\train\DAMIMAS_A21B_0014_1.jpg,DAMIMAS_A21B_0014_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,1,2,B3,0.575758,0.500557,0.076253,0.049762,0.003794501786,1.5323540050641051,6,5
167,3,dataset_640\images\train\DAMIMAS_A21B_0014_1.jpg,DAMIMAS_A21B_0014_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,1,2,B3,0.548524,0.549577,0.087146,0.045306,0.003948236676,1.9234979914360129,6,5
168,4,dataset_640\images\train\DAMIMAS_A21B_0014_1.jpg,DAMIMAS_A21B_0014_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,1,3,B4,0.430184,0.512069,0.061398,0.041592,0.002553665616,1.476197345643393,6,5
169,5,dataset_640\images\train\DAMIMAS_A21B_0014_1.jpg,DAMIMAS_A21B_0014_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,1,3,B4,0.637651,0.545677,0.040602,0.073901,0.003000528402,0.5494106980961015,6,5
170,0,dataset_640\images\train\DAMIMAS_A21B_0014_2.jpg,DAMIMAS_A21B_0014_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,2,1,B2,0.630719,0.528443,0.109336,0.077766,0.008502623376000001,1.405961474166088,4,3
171,1,dataset_640\images\train\DAMIMAS_A21B_0014_2.jpg,DAMIMAS_A21B_0014_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,2,2,B3,0.541757,0.531923,0.053256,0.089567,0.0047699801519999994,0.5945939910904686,4,3
172,2,dataset_640\images\train\DAMIMAS_A21B_0014_2.jpg,DAMIMAS_A21B_0014_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,2,2,B3,0.38199,0.520879,0.109739,0.101368,0.011124022952,1.0825803014758109,4,3
173,3,dataset_640\images\train\DAMIMAS_A21B_0014_2.jpg,DAMIMAS_A21B_0014_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,2,3,B4,0.573025,0.471254,0.053659,0.032982,0.0017697811379999999,1.6269177126917713,4,3
174,0,dataset_640\images\train\DAMIMAS_A21B_0014_3.jpg,DAMIMAS_A21B_0014_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,3,0,B1,0.346504,0.616422,0.058427,0.063131,0.0036885549370000003,0.9254882704218212,4,3
175,1,dataset_640\images\train\DAMIMAS_A21B_0014_3.jpg,DAMIMAS_A21B_0014_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,3,2,B3,0.404151,0.58654,0.095606,0.080048,0.007653069087999999,1.1943583849690187,4,3
176,2,dataset_640\images\train\DAMIMAS_A21B_0014_3.jpg,DAMIMAS_A21B_0014_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,3,2,B3,0.551384,0.601794,0.052149,0.087088,0.004541552112,0.5988081021495499,4,3
177,3,dataset_640\images\train\DAMIMAS_A21B_0014_3.jpg,DAMIMAS_A21B_0014_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,3,2,B3,0.623001,0.566854,0.107078,0.067272,0.007203351216,1.5917172077535975,4,3
178,0,dataset_640\images\train\DAMIMAS_A21B_0014_4.jpg,DAMIMAS_A21B_0014_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,4,0,B1,0.520969,0.516136,0.114924,0.135212,0.015539103888,0.8499541460817087,4,3
179,1,dataset_640\images\train\DAMIMAS_A21B_0014_4.jpg,DAMIMAS_A21B_0014_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,4,2,B3,0.655773,0.501021,0.091503,0.089461,0.008185949883,1.0228255888040598,4,3
180,2,dataset_640\images\train\DAMIMAS_A21B_0014_4.jpg,DAMIMAS_A21B_0014_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,4,3,B4,0.359477,0.49857,0.119826,0.096814,0.011600834364,1.237692895655587,4,3
181,3,dataset_640\images\train\DAMIMAS_A21B_0014_4.jpg,DAMIMAS_A21B_0014_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0014,4,3,B4,0.348039,0.421569,0.069717,0.053105,0.003702321285,1.312814235947651,4,3
182,0,dataset_640\images\train\DAMIMAS_A21B_0015_1.jpg,DAMIMAS_A21B_0015_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,1,0,B1,0.361928,0.565686,0.10098,0.067157,0.0067815138599999995,1.5036407224861148,7,6
183,1,dataset_640\images\train\DAMIMAS_A21B_0015_1.jpg,DAMIMAS_A21B_0015_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,1,1,B2,0.461438,0.535907,0.099346,0.076716,0.007621427736000001,1.2949840971896345,7,6
184,2,dataset_640\images\train\DAMIMAS_A21B_0015_1.jpg,DAMIMAS_A21B_0015_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,1,1,B2,0.362582,0.518015,0.082026,0.055637,0.004563680562,1.4743066664270181,7,6
185,3,dataset_640\images\train\DAMIMAS_A21B_0015_1.jpg,DAMIMAS_A21B_0015_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,1,2,B3,0.61527,0.513666,0.068726,0.063874,0.004389804523999999,1.0759620502865015,7,6
186,4,dataset_640\images\train\DAMIMAS_A21B_0015_1.jpg,DAMIMAS_A21B_0015_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,1,2,B3,0.563775,0.506387,0.049317,0.041295,0.002036545515,1.1942608063930258,7,6
187,5,dataset_640\images\train\DAMIMAS_A21B_0015_1.jpg,DAMIMAS_A21B_0015_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,1,3,B4,0.415264,0.468038,0.046214,0.036393,0.001681866102,1.269859588382381,7,6
188,6,dataset_640\images\train\DAMIMAS_A21B_0015_1.jpg,DAMIMAS_A21B_0015_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,1,2,B3,0.380438,0.478808,0.073612,0.046544,0.003426196928,1.58155723616363,7,6
189,0,dataset_640\images\train\DAMIMAS_A21B_0015_2.jpg,DAMIMAS_A21B_0015_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,2,0,B1,0.443832,0.538603,0.136029,0.110907,0.015086568303000002,1.2265141064134817,6,5
190,1,dataset_640\images\train\DAMIMAS_A21B_0015_2.jpg,DAMIMAS_A21B_0015_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,2,1,B2,0.638276,0.503523,0.068219,0.060968,0.004159175992000001,1.118931242619079,6,5
191,2,dataset_640\images\train\DAMIMAS_A21B_0015_2.jpg,DAMIMAS_A21B_0015_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,2,1,B2,0.330474,0.533854,0.110294,0.075061,0.008278777934,1.4693915615299555,6,5
192,3,dataset_640\images\train\DAMIMAS_A21B_0015_2.jpg,DAMIMAS_A21B_0015_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,2,2,B3,0.542688,0.480852,0.075572,0.064032,0.004839026304,1.1802223888055972,6,5
193,4,dataset_640\images\train\DAMIMAS_A21B_0015_2.jpg,DAMIMAS_A21B_0015_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,2,2,B3,0.412582,0.464154,0.102941,0.0625,0.0064338125,1.647056,6,5
194,5,dataset_640\images\train\DAMIMAS_A21B_0015_2.jpg,DAMIMAS_A21B_0015_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,2,3,B4,0.535948,0.427543,0.054739,0.038297,0.002096339483,1.4293286680418833,6,5
195,0,dataset_640\images\train\DAMIMAS_A21B_0015_3.jpg,DAMIMAS_A21B_0015_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,3,0,B1,0.653496,0.50817,0.097049,0.093954,0.009118141746,1.032941652297933,6,5
196,1,dataset_640\images\train\DAMIMAS_A21B_0015_3.jpg,DAMIMAS_A21B_0015_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,3,1,B2,0.563874,0.502414,0.075262,0.075015,0.0056457789299999995,1.0032926747983737,6,5
197,2,dataset_640\images\train\DAMIMAS_A21B_0015_3.jpg,DAMIMAS_A21B_0015_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,3,1,B2,0.422757,0.477161,0.123787,0.106209,0.013147293482999999,1.1655038650208551,6,5
198,3,dataset_640\images\train\DAMIMAS_A21B_0015_3.jpg,DAMIMAS_A21B_0015_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,3,0,B1,0.336354,0.512069,0.106457,0.090612,0.009646281683999999,1.1748664636030548,6,5
199,4,dataset_640\images\train\DAMIMAS_A21B_0015_3.jpg,DAMIMAS_A21B_0015_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,3,2,B3,0.608437,0.444853,0.06734,0.05719,0.0038511745999999995,1.1774785801713585,6,5
200,5,dataset_640\images\train\DAMIMAS_A21B_0015_3.jpg,DAMIMAS_A21B_0015_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,3,3,B4,0.524757,0.41403,0.072292,0.05199,0.00375846108,1.390498172725524,6,5
201,0,dataset_640\images\train\DAMIMAS_A21B_0015_4.jpg,DAMIMAS_A21B_0015_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0015,4,0,B1,0.540724,0.463235,0.125189,0.099925,0.012509510824999999,1.2528296222166624,6,5
